FECHA;MARCA;PEDIDO;FACTURA;CLIENTE;NOMBRE;NUMERO LINEA;NOMBRE MODELO;CODIGO MODELO;COLOR;COMPOSICION;ARANCEL;GENERO;CATEGORIA;DESCRIPCION;TEMPORADA;PAIS ORIGEN;ESCALA;QUARTER;UNIDAD EMPAQUE;TALLA;UPC;DISTRIB TALLA;BULTOS PED;CANTIDAD TALLA;PRECIO UNIT TALLA;EXTENSION;VOLUMEN;PESO
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;19;A1J4H;MT  MADDSEN MID LTHR BROWN;MEDIUM BROWN FULL GRAIN;C 100% CUERO S 100% CAUCHO PEGADA F 100% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;MID HIKER;CALZADO DE HOMBRE;SP19;VN;TFC;;12;11;'190284738253;1;1;1;54;54;0.0163;1.26
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;20;10073;AF 6IN PREM BT BLACK BLACK;BLACK NUBUCK;C  100% CUERO  S  100% CAUCHO  F  100% TEXTIL  P  80% SINTETICA  20% TEXTIL;6403.91.970;HOMBRE;BOOT;BOTAS DE HOMBRE;0;BD;TF;;12;7;'906995035;1;1;1;72;72;0.0164;1.96
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;20;10073;AF 6IN PREM BT BLACK BLACK;BLACK NUBUCK;C  100% CUERO  S  100% CAUCHO  F  100% TEXTIL  P  80% SINTETICA  20% TEXTIL;6403.91.970;HOMBRE;BOOT;BOTAS DE HOMBRE;0;BD;TF;;12;7.5;'906995042;2;1;2;72;144;0.0164;1.96
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;20;10073;AF 6IN PREM BT BLACK BLACK;BLACK NUBUCK;C  100% CUERO  S  100% CAUCHO  F  100% TEXTIL  P  80% SINTETICA  20% TEXTIL;6403.91.970;HOMBRE;BOOT;BOTAS DE HOMBRE;0;BD;TF;;12;8;'906995059;2;1;2;72;144;0.0164;1.96
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;20;10073;AF 6IN PREM BT BLACK BLACK;BLACK NUBUCK;C  100% CUERO  S  100% CAUCHO  F  100% TEXTIL  P  80% SINTETICA  20% TEXTIL;6403.91.970;HOMBRE;BOOT;BOTAS DE HOMBRE;0;BD;TF;;12;8.5;'906995066;2;1;2;72;144;0.0164;1.96
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;20;10073;AF 6IN PREM BT BLACK BLACK;BLACK NUBUCK;C  100% CUERO  S  100% CAUCHO  F  100% TEXTIL  P  80% SINTETICA  20% TEXTIL;6403.91.970;HOMBRE;BOOT;BOTAS DE HOMBRE;0;BD;TF;;12;9;'906995073;2;1;2;72;144;0.0164;1.96
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;20;10073;AF 6IN PREM BT BLACK BLACK;BLACK NUBUCK;C  100% CUERO  S  100% CAUCHO  F  100% TEXTIL  P  80% SINTETICA  20% TEXTIL;6403.91.970;HOMBRE;BOOT;BOTAS DE HOMBRE;0;BD;TF;;12;9.5;'906995080;1;1;1;72;72;0.0164;1.96
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;20;10073;AF 6IN PREM BT BLACK BLACK;BLACK NUBUCK;C  100% CUERO  S  100% CAUCHO  F  100% TEXTIL  P  80% SINTETICA  20% TEXTIL;6403.91.970;HOMBRE;BOOT;BOTAS DE HOMBRE;0;BD;TF;;12;10;'906995097;1;1;1;72;72;0.0164;1.96
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;20;10073;AF 6IN PREM BT BLACK BLACK;BLACK NUBUCK;C  100% CUERO  S  100% CAUCHO  F  100% TEXTIL  P  80% SINTETICA  20% TEXTIL;6403.91.970;HOMBRE;BOOT;BOTAS DE HOMBRE;0;BD;TF;;12;10.5;'906995103;1;1;1;72;72;0.0164;1.96
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;21;A1QCT;SAWYER LANE WP CHUKK BARK;DARK BROWN NUBUCK;C 100% CUERO S 100% CAUCHO PEGADA F 100% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;CHUKKA;CALZADO DE HOMBRE;FA18;KH;TF;;12;7;'191928408839;1;2;2;48;96;0.0116;1
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;21;A1QCT;SAWYER LANE WP CHUKK BARK;DARK BROWN NUBUCK;C 100% CUERO S 100% CAUCHO PEGADA F 100% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;CHUKKA;CALZADO DE HOMBRE;FA18;KH;TF;;12;7.5;'191928408938;2;2;4;48;192;0.0116;1
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;21;A1QCT;SAWYER LANE WP CHUKK BARK;DARK BROWN NUBUCK;C 100% CUERO S 100% CAUCHO PEGADA F 100% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;CHUKKA;CALZADO DE HOMBRE;FA18;KH;TF;;12;8;'191928409034;2;2;4;48;192;0.0116;1
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;21;A1QCT;SAWYER LANE WP CHUKK BARK;DARK BROWN NUBUCK;C 100% CUERO S 100% CAUCHO PEGADA F 100% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;CHUKKA;CALZADO DE HOMBRE;FA18;KH;TF;;12;8.5;'191928409171;2;2;4;48;192;0.0116;1
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;21;A1QCT;SAWYER LANE WP CHUKK BARK;DARK BROWN NUBUCK;C 100% CUERO S 100% CAUCHO PEGADA F 100% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;CHUKKA;CALZADO DE HOMBRE;FA18;KH;TF;;12;9;'191928409317;2;2;4;48;192;0.0116;1
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;21;A1QCT;SAWYER LANE WP CHUKK BARK;DARK BROWN NUBUCK;C 100% CUERO S 100% CAUCHO PEGADA F 100% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;CHUKKA;CALZADO DE HOMBRE;FA18;KH;TF;;12;9.5;'191928409423;1;2;2;48;96;0.0116;1
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;21;A1QCT;SAWYER LANE WP CHUKK BARK;DARK BROWN NUBUCK;C 100% CUERO S 100% CAUCHO PEGADA F 100% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;CHUKKA;CALZADO DE HOMBRE;FA18;KH;TF;;12;10;'191928409522;1;2;2;48;96;0.0116;1
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;21;A1QCT;SAWYER LANE WP CHUKK BARK;DARK BROWN NUBUCK;C 100% CUERO S 100% CAUCHO PEGADA F 100% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;CHUKKA;CALZADO DE HOMBRE;FA18;KH;TF;;12;10.5;'191928409621;1;2;2;48;96;0.0116;1
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;22;A1W1Z;FLYROAM TRAIL LOW NVY;NAVY JACQUARD;C 85% TEXTIL 10% CUERO 5% SINTETICO S 100% CAUCHO PEGADA F 100% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;LOW HIKER;CALZADO DE HOMBRE;SP19;KH;TF;;12;7;'191932958658;1;1;1;52;52;0.0139;0.96
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;22;A1W1Z;FLYROAM TRAIL LOW NVY;NAVY JACQUARD;C 85% TEXTIL 10% CUERO 5% SINTETICO S 100% CAUCHO PEGADA F 100% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;LOW HIKER;CALZADO DE HOMBRE;SP19;KH;TF;;12;7.5;'191932958696;2;1;2;52;104;0.0139;0.96
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;22;A1W1Z;FLYROAM TRAIL LOW NVY;NAVY JACQUARD;C 85% TEXTIL 10% CUERO 5% SINTETICO S 100% CAUCHO PEGADA F 100% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;LOW HIKER;CALZADO DE HOMBRE;SP19;KH;TF;;12;8;'191932958757;2;1;2;52;104;0.0139;0.96
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;22;A1W1Z;FLYROAM TRAIL LOW NVY;NAVY JACQUARD;C 85% TEXTIL 10% CUERO 5% SINTETICO S 100% CAUCHO PEGADA F 100% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;LOW HIKER;CALZADO DE HOMBRE;SP19;KH;TF;;12;8.5;'191932958788;2;1;2;52;104;0.0139;0.96
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;22;A1W1Z;FLYROAM TRAIL LOW NVY;NAVY JACQUARD;C 85% TEXTIL 10% CUERO 5% SINTETICO S 100% CAUCHO PEGADA F 100% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;LOW HIKER;CALZADO DE HOMBRE;SP19;KH;TF;;12;9;'191932958825;2;1;2;52;104;0.0139;0.96
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;22;A1W1Z;FLYROAM TRAIL LOW NVY;NAVY JACQUARD;C 85% TEXTIL 10% CUERO 5% SINTETICO S 100% CAUCHO PEGADA F 100% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;LOW HIKER;CALZADO DE HOMBRE;SP19;KH;TF;;12;9.5;'191932958856;1;1;1;52;52;0.0139;0.96
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;22;A1W1Z;FLYROAM TRAIL LOW NVY;NAVY JACQUARD;C 85% TEXTIL 10% CUERO 5% SINTETICO S 100% CAUCHO PEGADA F 100% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;LOW HIKER;CALZADO DE HOMBRE;SP19;KH;TF;;12;10;'191932958900;1;1;1;52;52;0.0139;0.96
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;22;A1W1Z;FLYROAM TRAIL LOW NVY;NAVY JACQUARD;C 85% TEXTIL 10% CUERO 5% SINTETICO S 100% CAUCHO PEGADA F 100% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;LOW HIKER;CALZADO DE HOMBRE;SP19;KH;TF;;12;10.5;'191932958962;1;1;1;52;52;0.0139;0.96
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;23;A1VP2;MT MADDSEN CHKKA WP DKBRN;DARK BROWN FULL GRAIN;C 100% CUERO S 100% CAUCHO PEGADA F 80% CUERO 20% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;CHUKKA;CALZADO DE HOMBRE;SP19;VN;TF;;12;7;'191931994800;1;1;1;54;54;0.0153;1.32
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;23;A1VP2;MT MADDSEN CHKKA WP DKBRN;DARK BROWN FULL GRAIN;C 100% CUERO S 100% CAUCHO PEGADA F 80% CUERO 20% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;CHUKKA;CALZADO DE HOMBRE;SP19;VN;TF;;12;7.5;'191931994961;2;1;2;54;108;0.0153;1.32
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;23;A1VP2;MT MADDSEN CHKKA WP DKBRN;DARK BROWN FULL GRAIN;C 100% CUERO S 100% CAUCHO PEGADA F 80% CUERO 20% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;CHUKKA;CALZADO DE HOMBRE;SP19;VN;TF;;12;8;'191931995142;2;1;2;54;108;0.0153;1.32
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;23;A1VP2;MT MADDSEN CHKKA WP DKBRN;DARK BROWN FULL GRAIN;C 100% CUERO S 100% CAUCHO PEGADA F 80% CUERO 20% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;CHUKKA;CALZADO DE HOMBRE;SP19;VN;TF;;12;8.5;'191931995326;2;1;2;54;108;0.0153;1.32
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;23;A1VP2;MT MADDSEN CHKKA WP DKBRN;DARK BROWN FULL GRAIN;C 100% CUERO S 100% CAUCHO PEGADA F 80% CUERO 20% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;CHUKKA;CALZADO DE HOMBRE;SP19;VN;TF;;12;9;'191931995487;2;1;2;54;108;0.0153;1.32
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;23;A1VP2;MT MADDSEN CHKKA WP DKBRN;DARK BROWN FULL GRAIN;C 100% CUERO S 100% CAUCHO PEGADA F 80% CUERO 20% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;CHUKKA;CALZADO DE HOMBRE;SP19;VN;TF;;12;9.5;'191931995647;1;1;1;54;54;0.0153;1.32
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;23;A1VP2;MT MADDSEN CHKKA WP DKBRN;DARK BROWN FULL GRAIN;C 100% CUERO S 100% CAUCHO PEGADA F 80% CUERO 20% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;CHUKKA;CALZADO DE HOMBRE;SP19;VN;TF;;12;10;'191931995807;1;1;1;54;54;0.0153;1.32
7/3/2019;280;TL-006833MP;TL-50616;21-495;GRUPO INVERCRO S DE RL;23;A1VP2;MT MADDSEN CHKKA WP DKBRN;DARK BROWN FULL GRAIN;C 100% CUERO S 100% CAUCHO PEGADA F 80% CUERO 20% TEXTIL P 80% SINTETICO 20% TEXTIL;6403.99.970;HOMBRE;CHUKKA;CALZADO DE HOMBRE;SP19;VN;TF;;12;10.5;'191931995968;1;1;1;54;54;0.0153;1.32
